title,source,author,Subject,Date ,label
 Obama Tweet Makes History And Trump Will HATE The Reason Why,Whatsapp,John Binder,News,December 29  2571,FALSE
 Republicans Are Lashing Out At Trump Over His Disgusting Press Conference Apologize,Facebook,Michael Snyder,News,December 29  2572,FALSE
 Trump Justice Department Is Going After Anyone Who Even THOUGHT Of Protesting Trump,Rummer com,admin,News,December 29  2573,FALSE
 Trump Is FUMING Over Bad Charlottesville Press Becomes A Terror In The White House TWEET,Highlight com,Chris Tomlinson,News,December 29  2574,FALSE
 KKK Grand Wizard David Duke THANKS Trump For Championing White Supremacy At Unhinged Presser,Whatsapp,The Conservative Millennial,News,December 29  2575,FALSE
 He Finally Came Out And Said It Trump Calls Protesters As Bad As Nazis,Facebook,Charlie Nash,News,December 29  2576,FALSE
 Trump Lashes Out At CEOs Suggests Hell Replace Them With Ones Who Support His Racism,Rummer com,Ruth Padawer,News,December 29  2577,FALSE
 Trump Goes Home To Trump Tower After Racism Condemnation IMMEDIATELY Retweets AltRight Leader,Highlight com, contributes to lung cancer,News,December 29  2578,FALSE
 Protesters Welcome Trump Home To His Golden Tower With The Best RESISTANCE Display Yet IMAGE,Whatsapp,Humberto Fontova,News,December 29  2579,FALSE
 Fox Host Goes Rogue Shreds Trumps Cowardly And Dangerous Charlottesville Remarks VIDEO,Facebook,Andrew Higgins,News,December 29  2580,FALSE
 Trump Crushed As ExKKK Leader Bashes Him For Finally Calling Out White Supremacy In Charlottesville VIDEO,Rummer com,nan,News,December 29  2581,FALSE
 CNN Reporter Just Asked Trump The One Question Weve All Wanted To Hear VIDEO,Highlight com,Jerome Hudson,News,December 29  2582,FALSE
 RightWing Extremist Tries To Repeat Oklahoma City Bombing As Nazis Terrorize Charlottesville,source,Alison Smale and Thomas Fuller,News,December 29  2583,FALSE
 Republicans Actually Think White People Face More Oppression  Seriously DETAILS,Whatsapp,Martin Walsh,News,December 29  2584,FALSE
 Even Foreign Leaders Are Responding To Charlottesville Better Than Trump Did,Facebook,Peter Van Buren,News,December 29  2585,FALSE
 Trump Lashes Out At Black CEO For Resigning From Manufacturing Council After Charlottesville Murder,Rummer com,Jack Montgomery,News,December 29  2586,FALSE
 Fox News Asks This Man For Pictures Of New York Solidarity March  His Response Is PRICELESS,Highlight com,Ariel Noyola Rodríguez,News,December 29  2587,FALSE
 Obama Just Made A Surprise Appearance At A Rap Show And Twitter Cant Handle It,Whatsapp,nan,News,December 29  2588,FALSE
 Charlottesville ViceMayor Responds To Trumps Silence On White Supremacy This Is BRUTAL VIDEO,Facebook,Declan Walsh and Nour Youssef,News,December 29  2589,FALSE
 Tortured Snowflake Ivanka Trump Just Blocked A CONGRESSMAN On Twitter,Rummer com,noreplybloggercom Alexander Light,News,December 29  2590,FALSE
 Trudeau Does What Trump Cant Calls Out White Supremacy In America TWEET,Highlight com,Richard Fausset,News,December 29  2591,FALSE
 Nazi Website Praises Trumps Pathetic Response To Charlottesville Violence,Whatsapp,Alex Ansary,News,December 29  2592,FALSE
 Hillary Puts Trump To Shame With Powerful Response To White Supremacist Riots TWEETS,Facebook,John Hayward,News,December 29  2593,FALSE
 Ivanka Finally Breaks With Daddy Strongly Denounces White Supremacists TWEETS,Rummer com,Gina Kolata,News,December 29  2594,FALSE
 Trump Suspects Bannon Is The White House Leaker But Who Leaked THAT,Highlight com,Peter Baker and Maggie Haberman,News,December 29  2595,FALSE
 President Obama Says What Trump Cannot Say Following Murder In Charlottesville,Whatsapp,Daniel Nussbaum,News,December 29  2596,FALSE
 Marco Rubio Calls Out Trump For His Refusal To Acknowledge The Heinous White Supremacist Violence,Facebook,noreplybloggercom Alexander Light,News,December 29  2597,FALSE
 Just In One Dead After TrumpLoving Nazi Uses Car To Mow Down Dozens Of People,Rummer com,Tom Ciccotta,News,December 29  2598,FALSE
 Trump Is Now Talking About Going To War With Three Countries,Highlight com,Natalie Thongrit,News,December 29  2599,FALSE
 Trump Goes Mental On Threats To North Korea This Is His Most Dangerous One Yet VIDEO,Whatsapp,Pam Key,News,December 29  2600,FALSE
 Trumps DC Hotel Raised Price And Made Millions In Months Off His Presidency,Facebook,Danny Hakim,News,December 29  2601,FALSE
 Trumps Rhetoric Just Resulted In A Trillion Dollar Economic Loss Worldwide,Rummer com,pcr3,News,December 29  2602,FALSE
 This Old Tweet From Trump Reveals The REAL Reason Hes Trying To Start A War,Highlight com,Doc Chaos,News,December 29  2603,FALSE
 Trump Is Raising Your Healthcare Premiums And Thats A Fact,source,Adam Liptak Charlie Savage Matt Flegenheimer and Carl Hulse,News,December 29  2604,FALSE
 Donald Trump Just Announced Another Position For Ivanka And Americans Are Outraged,Whatsapp,The European Union Times,News,December 29  2605,FALSE
 Putin Just Spit In Americas Face And Trump THANKED Him For It DETAILS,Facebook,nan,News,December 29  2606,FALSE
 BREAKING Republican Senate Hopeful Speaks His Mind Says Putin Is Right America Is Evil,Rummer com,Enjoykin4,News,December 29  2607,FALSE
 Trump Started A War With McConnell And The Oldest GOP Senator Is Coming For Him Guns Blazing,Highlight com,Jess Bidgood,News,December 29  2608,FALSE
 Trump Comes For McConnell AGAIN With Latest Statement Fulfill My Campaign Promises For Me Or Quit,Whatsapp,nan,News,December 29  2609,FALSE
 Donald Trump Doubles Down On Korea Threat Says He Wasnt Tough Enough,Facebook,Lambert Strether,News,December 29  2610,FALSE
 Breitbart Editor Gets Roasted Alive On Twitter After Saying Images Of Lady Liberty Are An Attack On The Right,Rummer com,Gary Younge,News,December 29  2611,FALSE
 Trump Demands Mitch McConnell Get Back to Work While Vacationing From Vacation,Highlight com,Andy Newman,News,December 29  2612,FALSE
 BREAKING It Was Manafort Who Told Gov About Trump Jr Russian Meeting  And Trump Is Coming For Him,Whatsapp,Mark Scott,News,December 29  2613,FALSE
 Trump Tries To Blame Obama For North Korea Mess It Immediately Backfires TWEETS,Facebook,Gina Kolata,News,December 29  2614,FALSE
 Mooch Changes His Tune Says Reporter Absolutely Recorded Him Without Permission,Rummer com,John Otis,News,December 29  2615,FALSE
 Desperate For Members White Supremacists Beg Rally Goers To Make It Sexy  No Joke,Highlight com,nan,News,December 29  2616,FALSE
 BREAKING FBI Carried Out Warrant On Republican Congressman DETAILS,Whatsapp,Dane Wigington,News,December 29  2617,FALSE
 TrumpChicken Is Now Trending And These Tweets Are Hilarious IMAGES,Facebook,Damien Cave and Justin Gillis,News,December 29  2618,FALSE
 Trump Golfs While Threatening Nuclear War Then Tries To Cover It Up IMAGES,Rummer com,Geoffrey Grider,News,December 29  2619,FALSE
 BREAKING North Korea Responds To Trump Threats Crossing Trumps Red Line,Highlight com,Pam Key,News,December 29  2620,FALSE
 This Fantastic Obama Speech Shows Us How A REAL President Would Be Acting Right Now VIDEO,Whatsapp,Charlie Spiering,News,December 29  2621,FALSE
 Melania Gives Up On Cyberbullying After Trumps North Korea Threats Turns To Drug Addiction,Facebook,Joel B Pollak,News,December 29  2622,FALSE
 Walmart Forced To Apologize After Store Tells Kids To Own The School With Guns,Rummer com,Eddy Lavine,News,December 29  2623,FALSE
 TotallyNotRunningForPresident Pence Signals Yet Again Hes Running For President,Highlight com,Stacy Cowley,News,December 29  2624,FALSE
 Activists Brilliantly Troll Chickenhawk Trump Behind The White House IMAGES,source,Robert Spencer,News,December 29  2625,FALSE
 Allies Abroad Trump Is A Laughingstock Childishly Obsessed With Obama,Whatsapp,Declan Walsh,News,December 29  2626,FALSE
 Obama Admin Official Just Humiliated Trump By Calling Out His Nuclear Weapons Lie,Facebook,The New York Times,News,December 29  2627,FALSE
 Trump Aides Scramble Say Donald Trumps Threats Werent Serious Just His Mood,Rummer com,Robin Pogrebin,News,December 29  2628,FALSE
 ITS ON Toddler Trump Hears Critical McConnell Statements Promptly Starts To Lose It TWEETS,Highlight com,Glenn Thrush and Maggie Haberman,News,December 29  2629,FALSE
 The Sleazy Shot Trump Just Took At Manafort Proves Hes Terrified,Whatsapp,Tom Winter noreplybloggercom,News,December 29  2630,FALSE
 Its Happening FBI Carries Out Predawn Raid On Trump Associates Home DETAILS,Facebook,nan,News,December 29  2631,FALSE
 Trump Brags About How Powerful Americas Nuclear Arsenal Is In Scary Twitter Post,Rummer com,Stephanie Saul,News,December 29  2632,FALSE
 10 Reasons Donald Trump And Kim JongUn Are Basically The Same Person,Highlight com,Tom Ciccotta,News,December 29  2633,FALSE
 Sean Hannity Swears Hell Stop Petty Political Disagreements For 12 Hours Miserably Fails TWEETS,Whatsapp,Yves Smith,News,December 29  2634,FALSE
 George Takeis Latest Twitter Poem Roasts Trumps Idiotic North Korea Statement To Perfection TWEET,Facebook,Rod Nordland,News,December 29  2635,FALSE
 Trump Has Been Wanting To Nuke North Korea For At Least 18 Years VIDEO,Rummer com,nan,News,December 29  2636,FALSE
 Might Have Been Faked By Liberals Top Adviser Defends Trumps Silence On Mosque Bombing,Highlight com,The Doc,News,December 29  2637,FALSE
 McCain Opens Up A Can Of Whoop A On Trump For Threatening North Korea With Nuclear War,Whatsapp,Manlio Dinucci,News,December 29  2638,FALSE
 In Public Trump Calls The Investigation A Witch Hunt  In Private Hes Trying To Influence Mueller,Facebook,Jenna McLaughlin,News,December 29  2639,FALSE
 Trumps Brilliant Solution To Opioid Crisis Just Tell Youth No Good Really Bad For You VIDEO,Rummer com,Arnold Monteverde noreplybloggercom,News,December 29  2640,FALSE
 RNC Chairs Comment Reveals Why Republicans May Never Turn On Trump,Highlight com,Kevin Barrett,News,December 29  2641,FALSE
 GOP Explodes As Mitch McConnell Directly Blames Trump For Republican Failures DETAILS,Whatsapp,Andrew Bradford,News,December 29  2642,FALSE
 Trump Just Threatened Nuclear War And The Internet Exploded With Outrage,Facebook,Joel Wickwire,News,December 29  2643,FALSE
 Donald Trump Is Acting Just Like Kim Jong Threatens NK With Nuclear War,Rummer com,Eric Schmitt,News,December 29  2644,FALSE
 The Real Damning Reason Trump Opened Fire On Blumenthal Via Twitter DETAILS,Highlight com,Ilana Mercer,News,December 29  2645,FALSE
 The Anne Frank Center Just Nailed Trump To The Wall For His Latest HitlerLike Moves,source,Penny Starr,News,December 29  2646,FALSE
 Pat Robertson Is Having A Total Meltdown And Its All Thanks To Rachel Maddow,Whatsapp,Adam Goldman,News,December 29  2647,FALSE
 Victims Of Terrorist Attack Question Lack Of Presidential Support,Facebook,Rachel Abrams and Sapna Maheshwari,News,December 29  2648,FALSE
 Elderly California Man Just Savaged A GOP Congressman To His FACE,Rummer com,Anon Ymous,News,December 29  2649,FALSE
 The LeakerInChief Just Tweeted Classified Info To His 35 Million Followers,Highlight com,Natalie Dailey,News,December 29  2650,FALSE
 Senator Who Has Accomplished Nothing Is Very Upset People Think Hes Accomplished Nothing,Whatsapp,Amanda Hess,News,December 29  2651,FALSE
 Breaking MAJOR Action Taking Place At Trump Tower As Activists Project Messages Demonstrate IMAGES,Facebook,Pam Key,News,December 29  2652,FALSE
 Three Days Before Trump Calls For More Police Brutality Young Protester Is Violently Removed From Trump Rally,Rummer com,Thomas Fuller Conor Dougherty and Julie Turkewitz,News,December 29  2653,FALSE
 Official GOP Twitter Account Went Fully Delusional And Americans Are NOT Letting Them Live It Down TWEETS,Highlight com,Michael S Schmidt,News,December 29  2654,FALSE
 Hey Trump Fans Trump Hasnt Improved The Economy One Single Bit And Heres Proof,Whatsapp,Ian Hanchett,News,December 29  2655,FALSE
 Leaked Secret Government Report Shows Massive Impact Of Climate Change On The United States,Facebook,nan,News,December 29  2656,FALSE
 Trump Loves To Say The New York Times Is Failing  So They Just Effortlessly Embarrassed Him With Simple Numbers,Rummer com,Melena Ryzik,News,December 29  2657,FALSE
 Rain Rain Go Away Toddler Trump Throws RecordBreaking Tantrum Because He Cant Golf,Highlight com,Breitbart Tech,News,December 29  2658,FALSE
 Average Trump Cabinet Member Stands To Profit By Hundreds Of Thousands From Tax Reform,Whatsapp,Jason Horowitz,News,December 29  2659,FALSE
 Republican Senator Predicts Trumps Next Big Legislative Push Will Fail Just Like Trumpcare,Facebook,Andy Newman,News,December 29  2660,FALSE
 Five Times FiveTime Draft Dodger Donald Trump Insulted Those Who Actually Served,Rummer com,Pam Key,News,December 29  2661,FALSE
 Donald Trump Just Tweeted An Incredibly Obvious Lie And Got FactChecked In Real Time TWEETS,Highlight com,noreplybloggercom Alexander Light,News,December 29  2662,FALSE
 Report Corrupt Wall Streeters Are Three Times More Likely To Go Unpunished Under Trump,Whatsapp,David,News,December 29  2663,FALSE
 Key Trump Supporter And Major Donor Trump Is Incompetent Disaster,Facebook,Heather Callaghan,News,December 29  2664,FALSE
 Its Official The United States Government Is Censoring Climate Data,Rummer com,hqanon,News,December 29  2665,FALSE
 Old Man On Vacation Angrily LiveTweets Show He Never Watches,Highlight com,Kaitlyn Stegall,News,December 29  2666,FALSE
 Military Veterans HUMILIATE Trump For Attacking Senators Military Record,source,Terresa MonroeHamilton,News,December 29  2667,FALSE
 Trumps FCC Makes Major Move To Put His Propaganda On Every American TV,Whatsapp,Enki Anunnaki,News,December 29  2668,FALSE
 George Takei Just Lasered Trump With Some Perfectly Timed Expert Advice TWEET,Facebook,Ivan the Stakhanovets,News,December 29  2669,FALSE
 Trump Posts INSANE Tantrum About The Media While Supposedly Working On Vacation,Rummer com,Brandon Darby,News,December 29  2670,FALSE
 It Took A Democratic Governor To Finally Call The Mosque Bombing Terrorism,Highlight com,nan,News,December 29  2671,FALSE
 Republicans Kill Trumps Dream To Repeal Obamacare Ready To Work With Democrats DETAILS,Whatsapp,WATCH My Summer Vacation In Croatia,News,December 29  2672,FALSE
 Al Gore Tells Bill Maher Get Rid Of Electoral College Time For A Popular Vote,Facebook,LN Buzz Team,News,December 29  2673,FALSE
 Kellyanne Conway On Trump Administrations Lies But What About Benghazi VIDEO,Rummer com,Gillian,News,December 29  2674,FALSE
 Former FBI Agent Stay Tuned Because Mueller Is Hot On Trumps Trail VIDEO,Highlight com,Press TV,News,December 29  2675,FALSE
 BOMBSHELL REPORT GOP Looks To Dump Trump Secret 2020 Shadow Campaigns Already Underway,Whatsapp,Ben Hubbard and Michael R Gordon,News,December 29  2676,FALSE
 Trump Panics Over Russia Scandal Kisses Up To Sessions After Trashing Him For Weeks TWEET,Facebook,Thomas D Williams PhD,News,December 29  2677,FALSE
 This State Is Honoring Obama And Sending A Middle Finger To Trump At The Same Time  You Can Bet Hell Be Fuming,Rummer com,Steve Watson,News,December 29  2678,FALSE
 Trump MELTS DOWN On Vacation Tries To Pretend Hes Actually Working TWEETS,Highlight com,Activist Post,News,December 29  2679,FALSE
 Pathetic Trump Actually Needs A General To Babysit Him Constantly,Whatsapp,Daniel Greenfield,News,December 29  2680,FALSE
 McCain Exposes How Capitol Hill Republicans REALLY Feel About Trump,Facebook,Editor,News,December 29  2681,FALSE
 BAD NEWS For Trump His White Voter Base Just Abandoned Him,Rummer com,Eric Margolis,News,December 29  2682,FALSE
 Another Fox Host Just Got Busted Sexually Harassing Female Staff,Highlight com,Yamiche Alcindor,News,December 29  2683,FALSE
 Trump Just Used His Twitter To Break The Law In The Dumbest Way Imaginable,Whatsapp,Chris Tomlinson,News,December 29  2684,FALSE
 The Russia Investigations Special Counsel Just Made Trumps Problems A Whole Lot Worse,Facebook,Consortiumnewscom,News,December 29  2685,FALSE
 Emboldened NRA Threatens New York Times Were Coming For You VIDEO,Rummer com,Heather Callaghan,News,December 29  2686,FALSE
