ID,TITLE,AUTHOR,DATE ,LABEL
1309, GOP Implodes As California Passes Bill To Make Congress Censure Trumpâ€s Racism DETAILS,Katie Rogers,December 29  3326,FALSE
1310, Trump Supporters At â€˜Mother Of All Ralliesâ€ MASSIVELY Outnumbered By Marching Juggalos,Breitbart News,December 29  3327,FALSE
1311, Bill Maher Turns GOPâ€s â€˜Statesâ€ Rightsâ€ Nonsense On Its Head In EPIC Defense Of Liberal Statesâ€ Defiance Of Trump VIDEO,Aaron Klein,December 29  3328,FALSE
1312, Ohio Fireman In Deep Sh*t For HORRIBLE Remarks About Saving â€˜N*****sâ€,Mekado Murphy,December 29  3329,FALSE
1313, Oh How The Handsome Have Fallen Gainesville â€˜Hot Copâ€ Turns Out To Be Hiding Some Nazi Tendencies,TomÃ¡s Fuentes,December 29  3330,FALSE
1314, CNN Host Abruptly Ends Segment After Fox Sports Guest Makes DISGUSTING Trumplike Comment VIDEO,nan,December 29  3331,FALSE
1315, Ohio Fireman Suspended Indefinitely Over Extremely Racist Facebook Post VIDEO,Sandra Aamodt,December 29  3332,FALSE
1316, Hereâ€s What Companies Admit They Will REALLY Do With Money They Save From Trumpâ€s Tax Break,Kaitlyn Stegall,December 29  3333,FALSE
1317, WATCH Viral Video Of Tomi Lahren Being Called A â€˜Racist Piece Of Sh*tâ€ To Her Face,Gretchen Morgenson,December 29  3334,FALSE
1318, White Security Guard Shoots Himself Blames Nonexistent Black Guy â€˜With A Small Afroâ€,John Carney,December 29  3335,FALSE
1319, Trump Claims He Has Done More Against ISIS Than Obama The Scorecard Says He Is Lying,noreplybloggercom Der Postillon,December 29  3336,FALSE
1320, Trump Fans Are Crying In Their Milk After Their Hero Breaks Yet Another Promise To Them TWEETS,Cathy Milne,December 29  3337,FALSE
1321, Another Russian Turns Up Dead â€“ He Actually Saved The World VIDEO,Anonymous,December 29  3338,FALSE
1322, Marco Rubio Just Had The Most Hilarious Reaction To Trump Touching Him VIDEO,Lee Adler,December 29  3339,FALSE
1323, Trump Vows To Save America From â€˜Curseâ€ Of Functional Health Care System,Aaron E Carroll,December 29  3340,FALSE
1324, Trump Just Bragged About The Size Of His Hands At Hurricane Irma Relief Event VIDEO,nan,December 29  3341,FALSE
1325, Racist GOP Rep Steve King Goes BALLISTIC Over Trumpâ€s DACA Deal,Consortiumnewscom,December 29  3342,FALSE
1326, Kid Rock Just Had His First Political Rally And It Was Worse Than Youâ€d Imagine VIDEO,Daniel Nussbaum,December 29  3343,FALSE
1327, ESPN Reporter Says Trumpâ€s Supporters Are White Supremacists They Use Her Facebook Page To Prove Sheâ€s Right IMAGES,Eric Margolis,December 29  3344,FALSE
1328, BREAKING Martin â€˜Pharma Broâ€ Shkreli Has Bail Revoked Hauled To The Slammer,Liz Spayd with Evan Gershkovich,December 29  3345,FALSE
1329, McDonaldâ€s Manager To Hispanic Customer â€˜Can You Spell Deportation?â€ VIDEO,nan,December 29  3346,FALSE
1330, The Trump Administration Is Helping Scam Universities Steal Money From Their Students,Alysia Abbott,December 29  3347,FALSE
1331, BREAKING Someone Else Connected To Trump Is Under Investigation For Colluding With Russia DETAILS,Staff,December 29  3348,FALSE
1332, Cowardly ESPN Wonâ€t Stand Up For Black Reporter Who Spoke The Truth About Trump TWEETS,nan,December 29  3349,FALSE
1333, Texas Trump Fan Threatened To â€˜Whipâ€ Black Man â€˜Like The Slave You Areâ€ Before Executing Him,Doug Diamond,December 29  3350,FALSE
1334, White Supremacist Marine Kicked Out Of The Corps After Being Busted Doing Nazi Stuff,Oliver JJ Lane,December 29  3351,FALSE
1335, Trump Shamefully Uses Hurricane Devastation To Promote Tax Cuts For The Wealthy,Aurelien Breeden,December 29  3352,FALSE
1336, Chainsaw MASSacre This Nun Is Doing More For Irma Victims Than LeatherFace Trump,Andrew Anglin,December 29  3353,FALSE
1337, WATCH Russian Politician Gloats On LIVE TV That Putin Stole Our Election,Karen Zraick and Sandra Stevenson,December 29  3354,FALSE
1338, OOPS Trump Forgets That Heâ€s A Twitter Obsessed Narcissist Who Talks About Himself,Nelson D Schwartz,December 29  3355,FALSE
1339, Reporter Destroys Trumpâ€s Homeland Security Advisor On Climate Change This Is Brilliant VIDEO,stclair,December 29  3356,FALSE
1340, A Florida Pizza Hut To IrmaFleeing Employees You Will Be Disciplined If You Leave,Jonathan Soble,December 29  3357,FALSE
1341, Never Forget Donald Trump Bragged About Having The Tallest Building In Manhattan After 911,Jad Mouawad,December 29  3358,FALSE
1342, Fox News Just Compared Slave Owners To 911 Victims Seriously VIDEO,Lance Schuttler,December 29  3359,FALSE
1343, Trump Praises Coast Guardâ€s Hurricane Relief For All The Wrong Reasons What He Said Is Awful VIDEO,John Binder,December 29  3360,FALSE
1344, Florida GOP Official Tried To Murder A Teen With A Claw Hammer Refuses To Resign,Michael Snyder,December 29  3361,FALSE
1345, â€˜Shoot At Hurricane Irmaâ€ Facebook Event Taken Too Seriously So Police Had To Issue A Warning,admin,December 29  3362,FALSE
1346, WATCH Black Driver Bravely Shames Cop Who Drew His Gun Over A Turn Signal Infraction,Chris Tomlinson,December 29  3363,FALSE
1347, Trump Junior TOTALLY Staged This Awkward Photo For The NYT And Twitter Loves It,The Conservative Millennial,December 29  3364,FALSE
1348, New Hampshire Cops Intent On Protecting Sadistic Racist White Teens Who Tried To Lynch A Biracial Boy,Charlie Nash,December 29  3365,FALSE
1349, Two Florida Lawmakers Just Voted Against Hurricane Relief As Irma Strikes Their State,Ruth Padawer,December 29  3366,FALSE
1350, New Study Proves That Trump Supporters Are Racist Infuriated By Black People IMAGE, contributes to lung cancer,December 29  3367,FALSE
1351, Red Cross Raises Tens Of Millions And You Wonâ€t Believe What Theyâ€re Feeding Hurricane Victims,Humberto Fontova,December 29  3368,FALSE
1352, â€˜Pharma Broâ€ Faces Prison Time For Offering To Pay People To Assault Hillary Clinton,Andrew Higgins,December 29  3369,FALSE
1353, Another Pervert Out At Fox News Over Allegations Of Sexual Harassment,Nan,December 29  3370,FALSE
1354, Trump Official Gets Asked A Simple Question About Global Warming Her Response Is Unbelievable VIDEO,Jerome Hudson,December 29  3371,FALSE
1355, Equifax Is Tricking Consumers Into Waiving Their Right To Sue Over Data Breach,Alison Smale and Thomas Fuller,December 29  3372,FALSE
1356, With Irma About To Strike Florida Trump Begs For Donations To His ReElection Campaign,Martin Walsh,December 29  3373,FALSE
1357, Five â€˜All Americanâ€ Football Players Booted From Team With Black QB After KKK Display,Peter Van Buren,December 29  3374,FALSE
1358, Trump HUMILIATES Republicans In Latest Hissy Fit After Siding With Democrats On Debt Ceiling,Jack Montgomery,December 29  3375,FALSE
1359, GOP â€˜Moderateâ€ Under Attack From The Far Right Will Not Seek Reelection,Ariel Noyola RodrÃ­guez,December 29  3376,FALSE
1360, Don Trump Jr Testified To The Senate Today And They Donâ€t Seem To Believe A Word He Said,Nan,December 29  3377,FALSE
1361, Vegas Cops Take Cheap Shot At Michael Bennett Say â€˜Hidingâ€ During Shooting Is Probable Cause,Declan Walsh and Nour Youssef,December 29  3378,FALSE
1362, BREAKING Under Trumpâ€s Leadership FEMA Could Run Out Of Money By Tomorrow,noreplybloggercom Alexander Light,December 29  3379,FALSE
1363, Trump Just Accidentally Admitted Climate Change Is Real VIDEO,Richard Fausset,December 29  3380,FALSE
1364, Trump Tells DACA Recipients Not To Worry And Gets Thrashed By The Internet,Alex Ansary,December 29  3381,FALSE
1365, CNN And MSNBC Destroy Trump Black Out His FactFree Tax Reform Speech TWEET,John Hayward,December 29  3382,FALSE
1366, Trump Tells The Dakotas I Will Make The Drought â€˜Go Awayâ€,Gina Kolata,December 29  3383,FALSE
1367, Facebook Just Confirmed Russia Spent At Least 100k On Ads To Influence Election,Peter Baker and Maggie Haberman,December 29  3384,FALSE
1368, Trump Humiliated As DACA Decision Practically Kills His Presidency DETAILS,Daniel Nussbaum,December 29  3385,FALSE
1369, Seahawks Star Has Even MORE To Protest Before Games After Police Brutality In Vegas,noreplybloggercom Alexander Light,December 29  3386,FALSE
1370, Airlines Immune From Price Gouging Laws In Florida Royally Screwing Evacuees,Tom Ciccotta,December 29  3387,FALSE
1371, Florida Sheriff Exploits Desperate Hurricane Victims Will Arrest Anyone With A Warrant Seeking Shelter,Natalie Thongrit,December 29  3388,FALSE
1372, Senate Says ENOUGH Of Trumpâ€s Racism Will Force Him To Go On Legal Record Condemning White Supremacists,Pam Key,December 29  3389,FALSE
1373, Trump Brags About Hurricane Size As Florida Braces For Disaster,Danny Hakim,December 29  3390,FALSE
1374, AG Sessions Persuaded Trump To End DACA Then RaceBaited His Way Through The Speech That Killed It,pcr3,December 29  3391,FALSE
1375, Putin Breaks Up With Trump In HUMILIATING Public Split He Is â€˜Not My Brideâ€,Doc Chaos,December 29  3392,FALSE
1376, Pastor Who Prayed At Trumpâ€s Inauguration Takes DACA Decision To The Woodshed,Adam Liptak Charlie Savage Matt Flegenheimer and Carl Hulse,December 29  3393,FALSE
1377, Obama Pens STUNNING Response To Trumpâ€s ColdBlooded Move On DACA â€“ Trump Fans Should Be Ashamed,The European Union Times,December 29  3394,FALSE
1378, Trump Staffers Admit Their Boss Has No Idea What DACA Is,nan,December 29  3395,FALSE
1379, South Dakota Republican Rigs Upcoming Election For Herself By Personally Purging Democratic Voters,Enjoykin4,December 29  3396,FALSE
1380, Trumpâ€s Own Diversity Council Member FactChecks Him On DACA â€˜Heâ€s A Liarâ€ VIDEO,Jess Bidgood,December 29  3397,FALSE
1381, Mother Of DACA Recipient Who Died Rescuing Flood Victims Refused Entry Into US To Bury Her Son,nan,December 29  3398,FALSE
1382, WATCH CNN Majorly F*cks Up Has White Supremacist Weigh In On DACA Panel,Lambert Strether,December 29  3399,FALSE
1383, Hardcore Conservative Republican Senator BLASTS Trumpâ€s Decision To Kill DACA,Gary Younge,December 29  3400,FALSE
1384, Despicable Trump Announces An End To DACA Will Kick 800000 Kids Out,Andy Newman,December 29  3401,FALSE
1385, Republican Panics On Live TV Canâ€t Say Trump Is Capable Of Handling North Korea VIDEO,Mark Scott,December 29  3402,FALSE
1386, Defense Secretary Mattis Speaks Over Incompetent Trumpâ€s Threats To North Korea VIDEO,Gina Kolata,December 29  3403,FALSE
1387, Trump Administration Is Already Talking About Withholding Harvey Aid,John Otis,December 29  3404,FALSE
1388, Trump â€˜Cherishedâ€ Letter Obama Left Him When He Took Over Then Did The Opposite Of What It Said,Natalie Dickinson,December 29  3405,FALSE
1389, WATCH Kellyanne Conwayâ€s Latest Gushing About Trump Will Make America Vomit,Xavi Puig,December 29  3406,FALSE
1390, Trump STUPIDLY Attacks A Major US Ally Before Threatening North Korea With War,Emily Steel and Michael S Schmidt,December 29  3407,FALSE
1391, Trump Stops Praising Coast Guardâ€s Harvey Efforts To Viciously Attack The Media VIDEO,Assemblyman Tim Donnelly,December 29  3408,FALSE
1392, Trump Trolls Turn On GOP Moderates â€˜Youâ€re Gonna Get Primariedâ€,Yves Smith,December 29  3409,FALSE
1393, Itâ€s Become Obvious Trump Is Filming PR Video With Hurricane Shelter Visit VIDEO,Activist Post,December 29  3410,FALSE
1394, Trump Brags About Hand Size While At Hurricane Shelter And Itâ€s Beyond Weird VIDEO,William J Smith,December 29  3411,FALSE
1395, â€˜Responsible Gun Ownerâ€ Pulls Weapon On Woman In Argument Over School Supplies,Aaron Klein,December 29  3412,FALSE
1396, Russian TV Host Just Admitted Russia Elected Trump,Mitch Smith,December 29  3413,FALSE
1397, Matt Damon Just Revealed A HUGE Secret About How Narcissistic Trump Really Is,EdJenner,December 29  3414,FALSE
1398, Very Suspicious Smoke Is Billowing Out Of Closing Russian Consulate,Henry Wolff,December 29  3415,FALSE
1399, ExDOJ Lawyer Just Dropped The Most Depressing Truth Bomb About The Trump Administration,Dr Susan Berry,December 29  3416,FALSE
1400, Trumpâ€s Involvement In Houston Chemical Plant Explosion Will Set Your Hair On Fire,nan,December 29  3417,FALSE
1401, Texas Republican Rejects Canadian Offer Of Real Help For Hurricane Victims Asks For Prayers Instead,Dane Wigington,December 29  3418,FALSE
1402, Psycho Cop Drags Handcuffed Nurse From Hospital For Not Letting Him Violate Patientâ€s Rights,Damien Cave and Justin Gillis,December 29  3419,FALSE
1403, Fed Up With Congress Trump Just Put A Big Nail In Obamacareâ€s Coffin,Geoffrey Grider,December 29  3420,FALSE
1404, Another Trump Official Decides Itâ€s A REALLY Good Time To Resign,Pam Key,December 29  3421,FALSE
1405, Trumpâ€s Second Favorite Sheriff Just Very Suddenly Resigned,Charlie Spiering,December 29  3422,FALSE
1406, Kellyanne Conway Immediately Regrets Defending Trump Humiliates Herself On Live Television VIDEO,Joel B Pollak,December 29  3423,FALSE
1407, The Guy Donald Trump Called â€˜My AfricanAmericanâ€ Thinks Trump Is Horrible For Black People,Eddy Lavine,December 29  3424,FALSE
1408, WH Admits Trump Lied Never â€˜Witnessed Horror And Devastationâ€ Caused By Harvey â€˜First Handâ€,Stacy Cowley,December 29  3425,FALSE
1409, Dan Rather Muellerâ€s Russia Investigation Has Trump â€˜Seized With Fearâ€,Robert Spencer,December 29  3426,FALSE
1410, Enough About Texas Letâ€s Talk Taxes Trumpâ€s Priorities Shift To Breaks For The Rich,Declan Walsh,December 29  3427,FALSE
1411, Trump â€˜Really Likesâ€ The Idea Of A Violent Uprising When Heâ€s Impeached,The New York Times,December 29  3428,FALSE
1412, Trump Confidante Confirms The Donald Doesnâ€t Want To Be President Anymore,Robin Pogrebin,December 29  3429,FALSE
1413, Trump Just Threw A Colossal Hissy Fit On Twitter Now He Looks More Incompetent Than Ever TWEETS,Glenn Thrush and Maggie Haberman,December 29  3430,FALSE
1414, Hypocrite Ivanka Gets SKEWERED For Approving Dadâ€s Move To Kill Obama Pay Equality Rules,Tom Winter noreplybloggercom,December 29  3431,FALSE
1415, Georgia Republican Threatens To â€˜Disappearâ€ Democrat Over Monuments To Slavery,nan,December 29  3432,FALSE
1416, A Judge Just Gave Sarah Palin Some Very Very Bad News,Stephanie Saul,December 29  3433,FALSE
1417, That Time Mike Pence Begged Congress Not To Fund Hurricane Katrina Relief VIDEO,Tom Ciccotta,December 29  3434,FALSE
1418, Sicko In Texas Wants To Make A Buck Off Harvey Disaster And It Might Land Her In Hot Water,Yves Smith,December 29  3435,FALSE
1419, Ted Cruz Awkwardly Explains Why Texas Should Have Federal Relief Money But Not Victims Of Hurricane Sandy,Rod Nordland,December 29  3436,FALSE
1420, ICE May Soon Be Able To Destroy Records Of Immigrant Detainee Sexual Abuse And Death,nan,December 29  3437,FALSE
1421, The Exact Same Texas Lawmakers That Voted Against Hurricane Relief Are Now Begging For Help,The Doc,December 29  3438,FALSE
1422, Even Back In 1993 Donald Trump Was Getting Shut Down With His Nazi Bullsh*t,Manlio Dinucci,December 29  3439,FALSE
1423, The Nickname White House Aides Have For Ivanka Is Going To Seriously Piss Off America,Jenna McLaughlin,December 29  3440,FALSE
1424, GOP Runs Out Of Good Things To Say About Trump â€˜Heâ€s An Asshole But Heâ€s Our Assholeâ€,Arnold Monteverde noreplybloggercom,December 29  3441,FALSE
1425, Thereâ€s A Bill In The House That Would Completely Shut Down The Russia Investigation,Kevin Barrett,December 29  3442,FALSE
1426, Trump Goes On Psychotic Mexico Rant During News Conference Mexico Responds PERFECTLY VIDEO,Andrew Bradford,December 29  3443,FALSE
1427, Even As Trump Rips Their Country On Twitter Mexico Offers Help With Hurricane Harvey,Joel Wickwire,December 29  3444,FALSE
1428, The UNBELIEVABLE Reason Trump Pardoned Arpaio As Hurricane Harvey Was Bearing Down,Eric Schmitt,December 29  3445,FALSE
1429, Advisers Are Now Warning Donald Trump About Impeachment,Ilana Mercer,December 29  3446,FALSE
1430, Trump Tried To Distance Himself From His â€˜Senior Advisorâ€ Who Promised Russia Would Help Get Him Elected,Penny Starr,December 29  3447,FALSE
1431, Donald Trump Was Looking To Build A Trump Tower In Moscow While He Was Running For President,Adam Goldman,December 29  3448,FALSE
1432, Eric Holder Just Hilariously Called Trump Out On Arpaio Obama Never Asked Me To Drop A Case,Rachel Abrams and Sapna Maheshwari,December 29  3449,FALSE
1433, Phoenix Newspaper Breaks The Internet In Brutal Tweetstorm On Former Sheriff Joe Arpaio,Anon Ymous,December 29  3450,FALSE
1434, WaPo Trump Tried To Get Sessions To Let Racist Sheriff Joe Arpaio Off The Hook Months Ago,Natalie Dailey,December 29  3451,FALSE
1435, Trump Calls Out AntiFascists By Name But FBI And DHS Say The AltRight Acts Like ISIS â€” And Goes Unmentioned,Amanda Hess,December 29  3452,FALSE
1436, Disgusting Trump Is Using Hurricane As An Opportunity To Deport People,Pam Key,December 29  3453,FALSE
1437, One More Nazi Resigned From Trumpâ€s White House Will Newly Pardoned Arpaio Replace Him?,Thomas Fuller Conor Dougherty and Julie Turkewitz,December 29  3454,FALSE
1438, BREAKING Trump Goes Full Racist AGAIN Pardons Sheriff Joe Arpaio,Michael S Schmidt,December 29  3455,FALSE
1439, On The Day A Hurricane Is About To Hit Land Trump Signs Order Making Floods Worse,Ian Hanchett,December 29  3456,FALSE
1440, RNC Staffer Assigned To Finding Positive Stories About Trump Says Take This Job And Shove It,nan,December 29  3457,FALSE
1441, Trump Wants It Both Ways But You Canâ€t Pass The Most Bills If â€˜Theyâ€ Wonâ€t Let You Pass Bills,Melena Ryzik,December 29  3458,FALSE
1442, REPORT Mueller Hot On Trumpâ€s Trail Has Built His Own â€˜Miniature Justice Departmentâ€,Breitbart Tech,December 29  3459,FALSE
1443, House Dem Wants GOP On Record Stop Govâ€t Spending At Trump Properties,Jason Horowitz,December 29  3460,FALSE
1444, Trump Supporter Laura Ingraham FAILS With Fake Photo Of Trumpâ€s Sh*tty Rally Crowd,Andy Newman,December 29  3461,FALSE
1445, Trumpâ€s Latest Retweet Is Actually The Best Possible Metaphor For His Presidency IMAGE,Pam Key,December 29  3462,FALSE
1446, WATCH Kellyanne Conway Very Upset Hillary Clinton Is Not Doing Trumpâ€s Job,noreplybloggercom Alexander Light,December 29  3463,FALSE
1447, Fox And Friends Completely Panics And Cuts Segment Short Because A Democrat Showed Up VIDEO,David,December 29  3464,FALSE
1448, Paul Ryan Sharpens His Backstabbing Knife Prepares War With White House VIDEO,Heather Callaghan,December 29  3465,FALSE
1449, Rabbis Cancel Annual Call With President Over Trumpâ€s Open Support Of White Supremacists,hqanon,December 29  3466,FALSE
1450, We May Soon Know The Sources Of Christopher Steeleâ€s Trump â€˜Dossierâ€,Kaitlyn Stegall,December 29  3467,FALSE
1451, In The War Against ISIS Trump Is Already Responsible For More Civilian Deaths Than Obama,Terresa MonroeHamilton,December 29  3468,FALSE
1452, Want To Ride On Air Force One As A Senator? Then Be Prepared To Vote For Trumpâ€s Health Care Bill,Enki Anunnaki,December 29  3469,FALSE
1453, All Hell Breaks Loose At First Charlottesville City Council Meeting Since Nazi Rally,Ivan the Stakhanovets,December 29  3470,FALSE
1454, Trump Supporter In Phoenix Just Threatened John McCainâ€s Life,Brandon Darby,December 29  3471,FALSE
1455, NYT Bombshell Trump And McConnell Not Speaking McConnell Questioning Trumpâ€s GOP Future,nan,December 29  3472,FALSE
1456, WATCH Tucker Carlson Just Heaped Praise On Trump For Looking Directly At The Eclipse,WATCH My Summer Vacation In Croatia,December 29  3473,FALSE
1457, Trump Told More Than A Thousand Documented Lies In Only Seven Months DETAILS,LN Buzz Team,December 29  3474,FALSE
1458, WATCH Catholic Nun Gives Paul Ryan A Biblical Beatdown,Gillian,December 29  3475,FALSE
1459, Stormfront Founderâ€s Son Sounds Alarm About Trump And Nazis â€˜He Salvaged Their Messageâ€,Press TV,December 29  3476,FALSE
1460, Steve Mnuchinâ€s Spoiled Wife Just Went Apesh**t Over Criticism From A Random Instagram User IMAGE,Ben Hubbard and Michael R Gordon,December 29  3477,FALSE
1461, Did Ron Paul Just Confuse AlQaeda With ISIS Or Does He Simply Not Know The Difference? TWEETS,Thomas D Williams PhD,December 29  3478,FALSE
1462, Congressional Black Caucus Signals That They Absolutely Intend To Impeach Trump,Steve Watson,December 29  3479,FALSE
1463, BodySlamming Republican Thought He Was Too Important To Be Booked Printed Judge Says No Way,Activist Post,December 29  3480,FALSE
1464, Ron Paul Blames Obama For A Stock Market Crash That Hasnâ€t Happened Yet,Daniel Greenfield,December 29  3481,FALSE
1465, GOP Lawmaker Blames Obama For Staging Racist Mayhem In Charlottesville,Editor,December 29  3482,FALSE
1466, Twitter Has Absolute Field Day Laughing At Trump For Blinding Himself During Eclipse,Eric Margolis,December 29  3483,FALSE
1467, Donald Trump Never Met A Disaster He Couldnâ€t Make Much Worse,Yamiche Alcindor,December 29  3484,FALSE
1468, Thousands Of Advertisers Are Fleeing From Fake News Site Breitbart,Chris Tomlinson,December 29  3485,FALSE
1469, Trumpâ€s Response To USS John S McCain Collision Was Just Heartless,Consortiumnewscom,December 29  3486,FALSE
1470, Secret Service Officially Canâ€t Afford To Pay Agents Thanks To Trumpâ€s Constant Golf Trips,Heather Callaghan,December 29  3487,FALSE
1471, Bannon Takes His â€˜Weaponsâ€ At Breitbart Smears â€˜Quran Kissingâ€ McMaster In Scathing Hit Piece,Pam Belluck,December 29  3488,FALSE
1472, The One Major Reason Trump Wonâ€t Give Up On His Support For White Supremacists,Pam Key,December 29  3489,FALSE
1473, After Charlottesville GOP Asks Supporters How Trump Is Doing Great Good Or Just Okay?,admin,December 29  3490,FALSE
1474, Twitter BURNS Trump For Thanking White Supremacist Steve Bannon In Post Attacking Hillary Clinton,Eddy Lavine,December 29  3491,FALSE
1475, KKK Leader Threatens To â€˜Burnâ€ A â€˜N****râ€ Journalist During OffTheRails Interview,Jim Rutenberg,December 29  3492,FALSE
1476, NAACP Bannon May Be Gone But Trump Is Still A Raging Bigot,wmwadmin,December 29  3493,FALSE
1477, Resignation Letter To Donald Trump Has Secret Message To Resistance,Pam Key,December 29  3494,FALSE
1478, Even After Charlottesville If You Hit Protesters With A Car Republicans Want To Protect You,Katherine Rodriguez,December 29  3495,FALSE
1479, Bannon Allies Breitbart Return Imminent Gear Up For War On Trumpâ€s â€˜Democrat White Houseâ€,nan,December 29  3496,FALSE
1480, Watch Arnold Schwarzenegger Take On Nazis And White Supremacists In Scathing New Video,Brett Sokol,December 29  3497,FALSE
1481, Even Robert E Lee Didnâ€t Want Confederate Monuments To â€˜Keep Open The Sores Of Warâ€,Bill Vlasic,December 29  3498,FALSE
1482, REPORTS Charlottesville Fallout Was The Final Nail In Bannonâ€s Coffin,nan,December 29  3499,FALSE
1483, OkCupid Wins The Internet With PERFECT Response To The Charlottesville NeoNazi On Their Site TWEETS,Ildefonso Ortiz,December 29  3500,FALSE
1484, Chamber Of Commerce Exec Makes Trump Pay For Charlottesville Urges Charities To Boycott MaraLago,Laert Kolaveri,December 29  3501,FALSE
1485, Al Gore Has The PERFECT Piece Of Advice For Donald Trump,noreplybloggercom Alexander Light,December 29  3502,FALSE
1486, Former Business Partner Predicts Prison For Trump Once He Tells Authorities What He Knows,Peter Baker,December 29  3503,FALSE
1487, GOP Implodes As Trump Launches Nasty Public Fight Against Top Republican TWEETS,nan,December 29  3504,FALSE
1488, Republicans Not Willing To Defend Trump OnAir According To Foxâ€s Shep Smith,Jonas E Alexis,December 29  3505,FALSE
1489, Ivankaâ€s Rabbi Breaks Ranks Roundly Condemns Trump On Charlottesville,Andrea Kannapell and Sandra Stevenson,December 29  3506,FALSE
1490, Watch This Nazi Cry Like A Little B*tch After Realizing He Might Be Arrested VIDEO,nan,December 29  3507,FALSE
1491, The Republican Jewish Coalition Loves Trump So Much They FINALLY Condemned Nazis,Dave Itzkoff,December 29  3508,FALSE
1492, Trump Doubles Down Via The Law Moves To Protect White Supremacists From Law Enforcement,Robert D McFadden,December 29  3509,FALSE
1493, Donald Trump Tried To Manipulate Stock Market Against One American Company It Worked For A Few Hours,David Rives,December 29  3510,FALSE
1494, Top Republican Grows A Backbone After Charlottesville Blames Trump For Dividing America IMAGE,nan,December 29  3511,FALSE
1495, Clay Aiken Says He Was A â€˜F*****g Dumbassâ€ For Thinking Trump Wasnâ€t Racist,Scott Osborn,December 29  3512,FALSE
1496, Former US Labor Secretary Has Dire Warning Trump Is Trying To Start A Civil War,Rick Rojas,December 29  3513,FALSE
1497, Even Robert E Leeâ€s GreatGreat Grandson Wants Statues Torn Down,Joe Wolverton II JD,December 29  3514,FALSE
1498, Mitch McConnell Takes Aim At Trump For Praising Nazis,Dr Susan Berry,December 29  3515,FALSE
1499, Obama Tweet Makes History And Trump Will HATE The Reason Why,Nate Church,December 29  3516,FALSE
1500, Republicans Are Lashing Out At Trump Over His Disgusting Press Conference â€˜Apologizeâ€,Pamela Geller,jan 02  2020,FALSE
